date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2015-02-02,690631,2,4.0,2435,119502,2.5,1,0,3,1247,1188,1992,2009,5853 Elm St,Seattle,WA 98187,USA
2015-02-02,1135633,4,4.0,6561,171325,1.5,0,0,5,5055,1506,1970,0,4497 Elm St,Kenmore,WA 98088,USA
2015-02-02,870851,3,2.5,6257,76516,1.0,0,0,3,3484,2773,1960,0,471 Main St,Bellevue,WA 98187,USA
2015-02-02,669501,4,1.5,3873,45280,1.5,0,0,3,2780,1093,1926,1994,5645 Main St,Auburn,WA 98143,USA
2015-02-03,623804,6,3.5,3521,9951,1.5,0,0,2,3153,368,1921,0,2249 Main St,Burien,WA 98154,USA
2015-02-03,728405,6,1.5,3692,9117,2.0,0,2,3,2108,1584,1994,0,9708 Elm St,Sammamish,WA 98055,USA
2015-02-03,380701,7,1.5,587,26979,2.5,0,0,3,568,19,1929,0,7480 Pine St,Kenmore,WA 98099,USA
2015-02-03,491946,5,2.5,1740,17915,2.0,0,0,5,1642,98,1991,2008,9370 Elm St,Kenmore,WA 98154,USA
2015-02-03,567548,7,3.0,1072,60261,2.0,0,1,4,758,314,1983,0,1436 Main St,Bellevue,WA 98033,USA
2015-02-03,464831,2,4.0,1313,119825,2.5,0,0,3,660,653,1914,0,2570 Elm St,Issaquah,WA 98187,USA
2015-02-03,332198,1,2.0,678,99902,2.0,0,0,3,606,72,1914,0,8796 Main St,Lynnwood,WA 98187,USA
2015-02-04,736294,4,3.5,2225,73964,2.5,1,2,3,2092,133,1952,0,6265 Main St,Issaquah,WA 98176,USA
2015-02-04,379950,2,3.0,662,36677,1.0,0,2,4,388,274,1975,2011,4368 Pine St,Bellevue,WA 98121,USA
2015-02-04,880872,8,1.0,3140,50830,2.5,1,0,4,3008,132,1980,0,6692 Elm St,Seattle,WA 98066,USA
2015-02-04,491689,1,4.0,1505,184608,3.0,0,0,4,1440,65,1922,1993,5714 Oak St,Kent,WA 98165,USA
2015-02-04,1088401,4,3.5,7837,9922,2.5,0,0,1,5765,2072,1969,0,9286 Main St,Renton,WA 98110,USA
2015-02-04,551021,2,2.0,2848,97696,2.5,0,0,5,2560,288,2008,0,487 Oak St,Bellevue,WA 98143,USA
2015-02-05,661550,3,4.0,2921,68561,3.0,0,0,2,2110,811,1915,0,8595 Pine St,Bothell,WA 98022,USA
2015-02-05,618140,4,1.0,3255,14220,2.5,0,1,3,2545,710,1990,0,5779 Elm St,Bellevue,WA 98198,USA
2015-02-05,803897,2,2.5,4798,178030,1.5,0,2,5,3166,1632,1986,0,7966 Elm St,Kent,WA 98187,USA
2015-02-05,722818,6,3.0,4642,54380,2.0,0,0,3,2691,1951,1964,0,3468 Oak St,Bellevue,WA 98099,USA
2015-02-05,807250,1,4.0,5058,134838,2.0,0,0,2,4416,642,1944,0,466 Elm St,Bothell,WA 98055,USA
2015-02-05,683759,2,3.5,4241,122449,1.0,0,0,3,2123,2118,1906,0,2196 Oak St,Bothell,WA 98132,USA
2015-02-06,809015,3,1.5,5003,165231,1.0,0,0,3,3951,1052,1944,0,5914 Elm St,Duvall,WA 98099,USA
2015-02-06,400315,7,2.0,1717,11935,3.0,0,0,2,1600,117,1938,0,3819 Pine St,Sammamish,WA 98187,USA
2015-02-06,741991,4,4.0,2974,4784,1.5,0,3,3,1816,1158,2003,0,8162 Elm St,Federal Way,WA 98209,USA
2015-02-06,358262,8,3.5,1429,152293,1.0,0,0,3,952,477,1949,0,6589 Pine St,Edmonds,WA 98165,USA
2015-02-06,408319,4,1.5,816,161251,2.0,0,0,4,647,169,1948,1995,2026 Pine St,Mercer Island,WA 98055,USA
2015-02-06,453095,4,3.5,2002,19069,1.0,0,0,3,1248,754,1947,0,8503 Main St,Issaquah,WA 98132,USA
2015-02-06,286869,3,4.0,920,122185,1.0,0,0,4,849,71,1948,0,3693 Elm St,Kent,WA 98033,USA
2015-02-07,927561,1,1.0,5888,36682,2.5,0,0,3,4023,1865,1939,0,8403 Oak St,Redmond,WA 98143,USA
2015-02-07,987321,4,1.5,6330,188340,1.0,0,0,3,5005,1325,1938,0,377 Pine St,Duvall,WA 98000,USA
2015-02-07,907133,1,1.5,6355,112547,3.0,0,0,3,3895,2460,1956,1988,1693 Elm St,Kenmore,WA 98209,USA
2015-02-07,754333,2,3.5,4858,95303,2.0,0,0,4,2529,2329,1981,0,1951 Elm St,Sammamish,WA 98044,USA
2015-02-07,539817,6,2.5,1949,128081,3.0,0,4,4,1143,806,1962,0,8458 Pine St,North Bend,WA 98077,USA
2015-02-07,1141985,8,4.0,6809,78818,3.0,0,0,2,3561,3248,1999,0,7960 Elm St,Kirkland,WA 98121,USA
2015-02-08,992442,6,2.5,6311,152182,1.5,0,0,4,4634,1677,1955,0,9754 Oak St,Lynnwood,WA 98011,USA
2015-02-08,311671,1,3.0,927,112269,2.5,0,0,4,735,192,1985,2004,8698 Oak St,North Bend,WA 98121,USA
2015-02-08,215697,1,1.0,896,163304,3.0,0,0,2,468,428,1901,0,2716 Pine St,Edmonds,WA 98044,USA
2015-02-08,927499,6,2.5,5835,45273,1.5,0,0,4,3181,2654,2011,0,9003 Oak St,Mercer Island,WA 98044,USA
2015-02-08,544801,4,3.5,1295,56210,2.0,1,0,3,961,334,1925,1995,5359 Main St,Edmonds,WA 98132,USA
2015-02-08,255131,5,4.0,606,74191,2.0,0,0,1,545,61,2013,1995,1636 Pine St,North Bend,WA 98088,USA
2015-02-09,986712,5,2.5,4549,30461,1.5,1,2,3,3702,847,1995,0,1057 Pine St,Lynnwood,WA 98099,USA
2015-02-09,454021,3,3.0,597,5610,3.0,1,0,5,329,268,1922,0,2559 Elm St,Burien,WA 98000,USA
2015-02-09,647396,8,2.0,2403,57973,3.0,0,3,3,2267,136,2003,0,5993 Elm St,Mercer Island,WA 98022,USA
2015-02-09,809844,7,3.0,4070,139655,2.5,0,2,5,3902,168,2009,1989,7181 Elm St,Kenmore,WA 98187,USA
2015-02-09,649280,6,1.5,3801,26583,2.5,0,0,4,2518,1283,1917,0,3721 Oak St,Bellevue,WA 98121,USA
2015-02-09,910147,6,4.0,5876,149773,2.0,0,0,1,4747,1129,1982,1981,7087 Pine St,Redmond,WA 98022,USA
2015-02-09,199745,3,1.5,542,7880,2.5,0,0,2,404,138,1987,0,7423 Elm St,Mercer Island,WA 98088,USA
2015-02-10,1244268,8,2.5,6885,90257,1.5,0,0,4,6685,200,1967,0,4367 Pine St,Federal Way,WA 98011,USA
2015-02-10,666548,5,2.5,2077,183917,2.0,1,0,3,1566,511,2017,0,3545 Pine St,Seattle,WA 98022,USA
2015-02-10,749053,2,3.0,4690,113024,3.0,0,0,3,4596,94,1959,2004,1218 Main St,Kent,WA 98143,USA
2015-02-10,1075076,4,3.0,6565,73417,2.0,0,3,4,3936,2629,2009,0,2104 Oak St,North Bend,WA 98033,USA
2015-02-10,1095720,4,3.5,6385,4722,1.0,0,0,4,4295,2090,1901,1994,163 Main St,Redmond,WA 98198,USA
2015-02-10,716625,2,1.0,4783,21077,2.0,0,0,4,4260,523,1993,0,5766 Oak St,Issaquah,WA 98132,USA
2015-02-11,320893,2,3.5,884,81868,2.5,0,0,3,788,96,1948,0,9628 Main St,Sammamish,WA 98066,USA
2015-02-11,945070,8,1.5,5414,128430,1.5,0,0,3,4689,725,1937,0,7227 Oak St,North Bend,WA 98121,USA
2015-02-11,1093349,5,3.5,3971,14229,3.0,1,2,5,3692,279,1930,0,179 Main St,Woodinville,WA 98022,USA
2015-02-11,716079,3,3.0,4077,74338,3.0,0,0,4,3470,607,1939,0,1152 Elm St,Auburn,WA 98088,USA
2015-02-11,747610,2,4.0,3738,193751,2.5,0,0,3,3057,681,1979,0,1791 Elm St,Duvall,WA 98011,USA
2015-02-11,956107,3,3.5,5744,143511,2.5,0,3,4,4190,1554,1952,0,7718 Oak St,Renton,WA 98088,USA
2015-02-12,521362,8,2.0,2196,167974,2.5,0,2,3,1610,586,1963,0,5179 Oak St,Duvall,WA 98121,USA
2015-02-12,529573,7,1.0,2634,3598,1.0,0,2,3,1851,783,1932,0,3091 Main St,Auburn,WA 98121,USA
2015-02-12,804116,1,3.0,4392,93297,1.5,0,2,3,3557,835,1957,0,2388 Oak St,Federal Way,WA 98154,USA
2015-02-12,545356,4,4.0,3036,136124,1.0,0,0,2,2135,901,1949,0,8956 Elm St,Kent,WA 98011,USA
2015-02-12,877976,5,2.5,4821,13741,2.5,0,0,4,2766,2055,1963,0,1618 Elm St,Mercer Island,WA 98187,USA
2015-02-12,925635,4,3.5,6276,70360,1.5,0,0,3,3472,2804,1902,0,2325 Pine St,Burien,WA 98132,USA
2015-02-13,751574,5,3.0,2892,37288,2.5,1,0,3,2782,110,1960,0,2093 Pine St,Kirkland,WA 98143,USA
2015-02-13,1002582,8,2.5,6493,133321,1.5,0,0,4,3326,3167,1981,0,5260 Main St,Renton,WA 98044,USA
2015-02-13,936185,1,2.5,5113,155042,3.0,0,3,4,2826,2287,1909,2016,1385 Pine St,Mercer Island,WA 98099,USA
2015-02-13,1170758,4,1.5,7698,16565,1.0,0,0,3,5562,2136,1965,0,8592 Oak St,Burien,WA 98121,USA
2015-02-13,1024911,1,1.5,6328,57995,2.5,0,3,4,3995,2333,1950,0,5920 Elm St,Edmonds,WA 98099,USA
2015-02-13,796064,8,4.0,4315,52656,2.5,0,0,4,3033,1282,1993,0,2893 Elm St,Edmonds,WA 98110,USA
2015-02-13,373827,5,3.0,795,194206,2.0,0,1,4,444,351,1929,1986,8699 Oak St,Bothell,WA 98011,USA
2015-02-14,287986,2,4.0,913,46765,3.0,0,0,4,516,397,1924,0,509 Main St,Lynnwood,WA 98044,USA
2015-02-14,952427,7,3.0,6456,134086,2.5,0,1,3,5812,644,1942,0,1851 Elm St,Mercer Island,WA 98066,USA
2015-02-14,706284,4,2.0,2495,115794,1.0,1,0,3,2194,301,2014,0,5095 Main St,Woodinville,WA 98055,USA
2015-02-14,1098867,1,1.0,6778,109987,3.0,0,0,4,3742,3036,2019,1984,7055 Main St,Kent,WA 98022,USA
2015-02-14,1000509,6,1.0,6624,146084,2.5,0,0,4,5523,1101,1987,0,381 Pine St,North Bend,WA 98132,USA
2015-02-14,1155808,4,3.0,7168,58498,1.0,0,4,3,5767,1401,1963,0,8760 Pine St,Issaquah,WA 98022,USA
2015-02-15,1028185,4,1.5,7652,69776,2.0,0,0,1,6555,1097,1958,0,7394 Oak St,Federal Way,WA 98055,USA
2015-02-15,518669,4,3.5,503,124675,2.0,1,0,4,370,133,1961,1996,3488 Elm St,Bellevue,WA 98110,USA
2015-02-15,325662,3,4.0,677,62711,1.0,0,0,3,429,248,1998,1983,6857 Pine St,Sammamish,WA 98176,USA
2015-02-15,320060,1,2.0,1245,43530,3.0,0,0,3,1035,210,1909,0,2869 Oak St,Bothell,WA 98099,USA
2015-02-15,1020692,1,1.0,4854,150090,1.0,1,2,3,3328,1526,1963,0,2997 Elm St,Redmond,WA 98121,USA
2015-02-15,332684,4,3.0,1151,129236,1.0,0,1,3,701,450,2011,0,5308 Pine St,Shoreline,WA 98176,USA
2015-02-16,1288410,8,1.5,7732,18916,2.0,0,3,3,5445,2287,1993,0,8531 Main St,Redmond,WA 98033,USA
2015-02-16,1014555,8,1.5,6414,41376,2.0,0,0,3,5654,760,1959,1991,9411 Pine St,Woodinville,WA 98011,USA
2015-02-16,949481,2,1.5,5982,111713,2.0,0,0,2,4414,1568,1989,1988,8473 Elm St,Auburn,WA 98110,USA
2015-02-16,951278,4,4.0,4389,117128,2.5,0,3,5,2852,1537,1998,0,6981 Main St,Mercer Island,WA 98066,USA
2015-02-16,1256787,3,3.5,7684,197118,2.5,0,4,5,7038,646,1987,0,3309 Oak St,Issaquah,WA 98011,USA
2015-02-16,854340,5,2.5,3771,190814,1.5,0,4,5,3547,224,2014,0,8062 Elm St,Seattle,WA 98187,USA
2015-02-16,1099143,3,4.0,7187,86566,2.5,0,1,4,5150,2037,1919,0,592 Elm St,Seattle,WA 98033,USA
2015-02-17,1224262,8,3.5,7879,78125,3.0,0,0,4,5415,2464,2016,0,3012 Elm St,Mercer Island,WA 98077,USA
2015-02-17,547103,2,1.5,2982,88519,3.0,0,0,3,2404,578,2002,1985,6900 Elm St,Renton,WA 98209,USA
2015-02-17,943318,8,3.0,5892,13437,2.0,0,2,2,3116,2776,1948,0,9617 Oak St,Bothell,WA 98143,USA
2015-02-17,291779,8,2.0,789,63146,1.0,0,2,2,667,122,2003,0,945 Oak St,Auburn,WA 98121,USA
2015-02-17,446023,8,3.5,1302,28618,2.0,0,1,3,1160,142,1998,0,220 Elm St,Renton,WA 98187,USA
2015-02-17,520415,4,3.0,3030,182839,1.0,0,0,3,2117,913,2002,0,5153 Pine St,Kirkland,WA 98110,USA
2015-02-18,1198247,8,4.0,6617,10705,2.0,0,0,5,3886,2731,1973,0,4106 Pine St,Issaquah,WA 98077,USA
2015-02-18,339578,1,4.0,733,189218,2.0,0,0,3,377,356,1926,1992,1953 Pine St,Lynnwood,WA 98011,USA
2015-02-18,557301,7,1.5,907,81912,3.0,1,0,3,742,165,1950,2005,9270 Oak St,Duvall,WA 98154,USA
2015-02-18,319756,6,2.0,1193,52750,1.0,0,0,4,756,437,1956,0,5755 Main St,Burien,WA 98088,USA
2015-02-18,672004,4,1.0,1669,45379,1.5,1,3,3,1221,448,1978,0,839 Main St,Federal Way,WA 98198,USA
2015-02-18,825398,2,1.0,5157,53682,1.5,0,0,5,3574,1583,1978,0,6056 Main St,Auburn,WA 98209,USA
2015-02-19,585500,1,4.0,2977,196785,2.0,0,0,3,1748,1229,1936,1991,971 Oak St,Lynnwood,WA 98077,USA
2015-02-19,288431,3,3.0,931,106894,2.0,0,0,3,702,229,1998,0,7274 Oak St,Bothell,WA 98198,USA
2015-02-19,964725,8,2.0,6164,188991,3.0,0,1,5,4498,1666,1902,0,3342 Pine St,Seattle,WA 98044,USA
2015-02-19,557952,5,3.0,3044,61384,1.0,0,0,4,2471,573,1928,0,8130 Elm St,Shoreline,WA 98110,USA
2015-02-19,457688,5,2.0,1482,131512,2.0,0,3,3,927,555,1967,0,1952 Elm St,Shoreline,WA 98154,USA
2015-02-19,649440,7,2.0,3660,52128,1.5,0,0,3,2222,1438,1946,0,596 Pine St,Bellevue,WA 98077,USA
2015-02-19,675100,4,4.0,3544,133907,1.0,0,0,4,3215,329,1979,2000,6578 Oak St,Kirkland,WA 98198,USA
2015-02-20,983334,3,3.0,6030,22283,2.0,0,2,3,5132,898,1968,0,9452 Elm St,Issaquah,WA 98077,USA
2015-02-20,843718,7,4.0,5492,50506,1.0,0,0,4,4866,626,1920,2006,8751 Oak St,Renton,WA 98198,USA
2015-02-20,785897,6,2.0,4424,185697,3.0,0,0,5,2484,1940,2003,2004,1531 Pine St,Redmond,WA 98187,USA
2015-02-20,1187166,6,3.5,7470,168035,1.5,0,0,3,4571,2899,1941,1986,7450 Pine St,Seattle,WA 98099,USA
2015-02-20,704639,7,1.5,3812,126007,1.0,0,1,4,3002,810,2017,0,9625 Pine St,Kirkland,WA 98066,USA
2015-02-20,1005238,2,2.0,5373,141251,1.5,1,0,4,4989,384,1920,0,7772 Main St,North Bend,WA 98088,USA
2015-02-21,864493,5,3.5,4818,95440,2.0,0,0,3,4558,260,1901,0,4473 Pine St,Bellevue,WA 98000,USA
2015-02-21,1027314,3,2.0,6367,107649,2.5,0,2,5,5831,536,1977,0,7543 Main St,Renton,WA 98198,USA
2015-02-21,736566,4,3.5,2188,12955,1.0,1,0,4,1141,1047,1968,0,7395 Main St,Redmond,WA 98044,USA
2015-02-21,452198,8,3.0,967,139270,1.5,0,0,3,880,87,1906,2021,4502 Main St,Burien,WA 98198,USA
2015-02-21,505238,1,1.0,3116,199228,1.0,0,0,4,2958,158,1974,0,8664 Oak St,North Bend,WA 98000,USA
2015-02-21,458000,4,2.5,1845,45588,2.0,0,0,3,974,871,1934,0,533 Elm St,Issaquah,WA 98154,USA
2015-02-22,598398,4,2.0,2922,143838,2.0,0,0,3,2069,853,1929,0,6053 Oak St,Woodinville,WA 98165,USA
2015-02-22,1273889,3,2.5,7779,97626,1.5,0,2,4,5976,1803,1943,2001,1493 Pine St,Issaquah,WA 98066,USA
2015-02-22,1163165,5,2.0,7170,185642,3.0,0,1,3,4419,2751,1945,1988,7104 Pine St,Duvall,WA 98121,USA
2015-02-22,798104,3,3.0,5007,70874,1.0,0,0,4,3797,1210,1954,0,2841 Pine St,Federal Way,WA 98077,USA
2015-02-22,1174590,1,3.0,6912,180751,1.0,0,3,3,6517,395,1900,2001,6726 Elm St,Auburn,WA 98044,USA
2015-02-22,812161,7,3.5,5221,116117,2.0,0,0,3,4873,348,1953,0,5854 Oak St,Bellevue,WA 98099,USA
2015-02-22,948458,3,2.0,5871,137373,1.0,0,0,4,5694,177,1979,2018,614 Pine St,Edmonds,WA 98044,USA
2015-02-23,532934,2,3.0,1511,147216,1.5,0,1,5,1121,390,2010,1997,4878 Oak St,Federal Way,WA 98176,USA
2015-02-23,432186,4,3.0,2177,145856,2.5,0,0,4,1535,642,1900,0,1093 Main St,Federal Way,WA 98044,USA
2015-02-23,1006030,5,2.0,4197,68959,2.0,1,0,4,3495,702,1962,0,9664 Main St,Burien,WA 98154,USA
2015-02-23,1258908,8,3.5,7093,9272,2.5,0,0,3,5024,2069,1954,0,8515 Main St,Bellevue,WA 98132,USA
2015-02-23,834611,6,3.5,5397,133645,1.0,0,0,4,2811,2586,1985,0,4498 Oak St,Redmond,WA 98000,USA
2015-02-23,758374,1,3.5,4566,25419,3.0,0,0,3,3926,640,1976,0,1479 Oak St,Federal Way,WA 98110,USA
2015-02-24,558356,6,3.5,2392,49555,1.5,0,1,3,1532,860,1926,0,5488 Oak St,Bothell,WA 98000,USA
2015-02-24,907655,4,1.0,6156,137248,1.0,0,1,3,3229,2927,1914,0,2665 Main St,Seattle,WA 98110,USA
2015-02-24,987734,3,2.0,5987,168233,1.5,0,0,4,3055,2932,1980,0,9400 Oak St,Redmond,WA 98187,USA
2015-02-24,792196,6,4.0,3369,195512,1.0,1,0,3,3253,116,1908,1996,2310 Main St,North Bend,WA 98187,USA
2015-02-24,677100,2,1.0,4850,190934,1.0,0,0,3,3036,1814,1968,0,9397 Oak St,Bellevue,WA 98165,USA
2015-02-24,399076,3,3.0,1986,123082,1.0,0,0,3,1437,549,1958,0,7054 Elm St,Burien,WA 98132,USA
2015-02-25,624474,4,1.0,3839,147236,2.0,0,0,3,3744,95,1922,0,3608 Main St,Duvall,WA 98066,USA
2015-02-25,1069269,6,4.0,6769,26379,2.5,0,0,4,4966,1803,2007,0,5779 Pine St,Edmonds,WA 98000,USA
2015-02-25,480781,8,4.0,1916,19368,3.0,0,0,3,1033,883,2012,2006,6203 Elm St,Woodinville,WA 98165,USA
2015-02-25,964096,7,4.0,5357,164843,2.5,0,0,3,4156,1201,2006,0,1393 Oak St,Auburn,WA 98000,USA
2015-02-25,595472,1,3.5,3346,197022,2.5,0,2,3,1820,1526,1910,0,515 Pine St,Bothell,WA 98176,USA
2015-02-25,671787,6,3.0,1857,172317,1.5,1,0,3,1016,841,1923,0,3181 Oak St,Kenmore,WA 98055,USA
2015-02-26,853847,8,1.0,4560,105302,2.0,0,3,3,4221,339,1971,0,7490 Oak St,Renton,WA 98011,USA
2015-02-26,920354,7,1.0,5160,99906,2.0,0,2,3,3326,1834,2010,0,9892 Oak St,Federal Way,WA 98176,USA
2015-02-26,674064,7,2.0,1891,44327,1.0,0,4,3,1587,304,1997,0,9492 Elm St,Auburn,WA 98055,USA
2015-02-26,510532,6,1.0,2078,178526,2.5,0,3,3,1567,511,1953,0,4772 Oak St,Edmonds,WA 98143,USA
2015-02-26,727087,5,3.0,4249,94787,3.0,0,0,4,2596,1653,2005,0,3368 Oak St,Redmond,WA 98187,USA
2015-02-26,748099,6,3.5,4125,178813,1.5,0,0,5,3130,995,2016,2000,4937 Main St,Seattle,WA 98055,USA
2015-02-26,450117,4,2.0,3003,32977,2.0,0,0,3,1605,1398,1930,0,1876 Elm St,North Bend,WA 98099,USA
2015-02-27,801438,7,1.0,5686,7714,1.0,0,1,1,3830,1856,1921,0,7751 Elm St,Bothell,WA 98187,USA
2015-02-27,585958,1,2.0,3637,107680,3.0,0,0,4,2769,868,1913,0,7931 Oak St,Bellevue,WA 98088,USA
2015-02-27,1087796,4,2.5,7555,78237,2.5,0,0,3,4640,2915,1904,0,6426 Main St,Bellevue,WA 98077,USA
2015-02-27,963464,2,2.0,6214,146963,3.0,0,1,3,5158,1056,1916,0,8239 Main St,Redmond,WA 98099,USA
2015-02-27,556649,3,4.0,3409,53299,2.0,0,0,3,1792,1617,1981,0,9566 Elm St,Mercer Island,WA 98176,USA
2015-02-27,668360,6,3.5,3164,197239,1.5,0,0,5,2348,816,1982,0,802 Elm St,Edmonds,WA 98055,USA
2015-02-28,291033,5,4.0,899,66124,2.5,0,0,4,770,129,1970,0,9119 Pine St,Sammamish,WA 98143,USA
2015-02-28,831336,1,2.5,4882,94052,1.5,0,1,2,3490,1392,1989,2019,3591 Elm St,Issaquah,WA 98055,USA
2015-02-28,836810,5,4.0,4457,190711,3.0,0,3,1,4177,280,1988,2020,9985 Main St,Burien,WA 98066,USA
2015-02-28,705418,5,2.5,2733,41912,3.0,0,2,3,2230,503,1981,0,9184 Elm St,North Bend,WA 98121,USA
2015-02-28,1032622,5,2.0,6927,115742,1.0,0,2,3,6783,144,1943,0,3250 Main St,Seattle,WA 98022,USA
2015-02-28,453773,6,3.0,2039,69446,2.5,0,0,3,1309,730,1978,0,3227 Elm St,Mercer Island,WA 98143,USA
2015-03-01,1165915,1,3.5,7293,62516,3.0,0,3,4,7069,224,1992,0,3008 Oak St,Redmond,WA 98198,USA
2015-03-01,1070469,1,3.0,7334,126223,2.0,0,0,3,5892,1442,2009,0,7681 Main St,Kirkland,WA 98165,USA
2015-03-01,414681,7,3.5,736,176322,2.0,0,3,3,642,94,2005,0,4397 Pine St,Edmonds,WA 98066,USA
2015-03-01,1100806,5,3.5,7685,168188,1.5,0,0,3,7309,376,1948,0,9444 Oak St,Issaquah,WA 98077,USA
2015-03-01,930900,7,4.0,5410,84521,2.0,0,0,1,4195,1215,1964,0,7124 Elm St,Edmonds,WA 98187,USA
2015-03-01,417256,7,4.0,1427,154223,3.0,0,1,5,1328,99,1903,0,9756 Pine St,Redmond,WA 98132,USA
2015-03-01,846599,3,3.0,5009,126673,2.0,0,0,3,3861,1148,1908,0,6233 Elm St,Lynnwood,WA 98088,USA
2015-03-02,959121,6,1.5,6551,72366,2.5,0,0,3,5238,1313,1935,0,7408 Elm St,North Bend,WA 98099,USA
2015-03-02,1092488,6,2.5,6652,176369,1.5,0,1,3,4806,1846,1950,0,6241 Oak St,Lynnwood,WA 98088,USA
2015-03-02,234913,4,4.0,919,41888,2.5,0,0,3,526,393,1931,0,9764 Pine St,Kirkland,WA 98154,USA
2015-03-02,882212,8,4.0,4624,57195,3.0,0,0,5,3591,1033,1987,0,981 Pine St,Federal Way,WA 98209,USA
2015-03-02,606467,7,4.0,2895,85010,3.0,0,0,3,2862,33,2000,1985,2671 Main St,Kenmore,WA 98011,USA
2015-03-02,352738,6,2.0,1160,186406,2.0,0,0,3,1036,124,1917,0,1150 Main St,Sammamish,WA 98132,USA
2015-03-03,654922,5,3.0,3123,99474,1.0,0,1,1,2728,395,1914,1992,2016 Main St,Burien,WA 98011,USA
2015-03-03,1028749,8,3.0,4450,130986,1.0,1,0,4,3656,794,1919,2017,7633 Pine St,Redmond,WA 98198,USA
2015-03-03,340166,2,4.0,949,69345,3.0,0,0,4,639,310,1957,0,4871 Main St,Shoreline,WA 98011,USA
2015-03-03,386962,5,2.0,879,171833,3.0,0,0,4,514,365,1939,0,5405 Elm St,Edmonds,WA 98022,USA
2015-03-03,1120705,1,4.0,7342,123617,1.5,0,0,3,4495,2847,1965,0,9749 Oak St,Woodinville,WA 98055,USA
2015-03-03,1105093,6,2.5,7009,159002,3.0,0,0,5,3526,3483,1988,0,3862 Elm St,Duvall,WA 98022,USA
2015-03-04,412956,8,2.0,1750,60117,3.0,0,0,3,1464,286,1912,0,5519 Oak St,Seattle,WA 98099,USA
2015-03-04,1295801,6,4.0,7785,24095,1.5,0,4,3,7052,733,1990,0,1310 Pine St,Issaquah,WA 98055,USA
2015-03-04,733801,4,3.5,2959,4991,2.5,0,2,4,1877,1082,1912,0,3421 Main St,Bellevue,WA 98165,USA
2015-03-04,663559,7,1.5,3498,24519,2.5,0,1,3,1909,1589,1961,0,7251 Pine St,Lynnwood,WA 98176,USA
2015-03-04,872090,2,3.5,4951,27657,1.5,0,0,3,3306,1645,1927,0,4136 Main St,Issaquah,WA 98198,USA
2015-03-04,669484,6,1.5,2801,1826,1.5,0,0,3,1809,992,1945,0,4090 Pine St,Lynnwood,WA 98022,USA
2015-03-04,881096,4,2.0,6292,174697,2.5,0,0,2,4564,1728,1914,0,8480 Pine St,Kirkland,WA 98187,USA
2015-03-05,505547,4,3.5,1226,83049,2.5,0,0,3,774,452,1992,0,372 Oak St,Mercer Island,WA 98066,USA
2015-03-05,508576,2,2.5,1967,18801,2.5,0,2,4,1317,650,1984,0,1048 Oak St,Redmond,WA 98088,USA
2015-03-05,608428,5,3.5,3228,161918,2.5,0,0,3,3078,150,1943,0,369 Pine St,Duvall,WA 98209,USA
2015-03-05,792827,5,3.0,3652,40566,2.0,0,0,4,2437,1215,1994,0,4762 Elm St,Lynnwood,WA 98121,USA
2015-03-05,1089972,5,1.5,7713,155229,1.5,0,0,4,6885,828,1922,0,7532 Pine St,North Bend,WA 98044,USA
2015-03-05,1128594,3,1.5,7716,160435,1.0,0,0,3,6272,1444,2000,0,9598 Pine St,Kenmore,WA 98022,USA
2015-03-06,882725,7,4.0,4020,182631,2.0,0,0,3,2688,1332,1966,0,9150 Main St,Mercer Island,WA 98110,USA
2015-03-06,903985,8,2.5,5405,131794,1.0,0,0,4,4912,493,2013,0,4993 Oak St,Lynnwood,WA 98033,USA
2015-03-06,983647,7,1.5,6499,137208,1.0,0,0,4,5183,1316,1998,0,4554 Elm St,Issaquah,WA 98044,USA
2015-03-06,743609,5,1.5,3854,190009,3.0,0,0,3,1943,1911,1977,0,2314 Elm St,Bothell,WA 98000,USA
2015-03-06,1009256,2,4.0,7116,18421,1.5,0,0,3,3802,3314,1965,0,8260 Elm St,Duvall,WA 98187,USA
2015-03-06,394002,3,2.5,915,79027,2.0,0,2,4,801,114,1949,0,669 Main St,Lynnwood,WA 98121,USA
2015-03-07,1148980,7,3.5,7622,8546,1.5,0,2,3,5512,2110,1912,0,5423 Oak St,Duvall,WA 98132,USA
2015-03-07,402482,5,2.0,1099,72439,2.5,0,2,4,772,327,1901,1981,444 Main St,Redmond,WA 98088,USA
2015-03-07,1157668,3,3.5,7788,178695,1.5,0,0,3,4461,3327,1975,0,4125 Pine St,Kent,WA 98011,USA
2015-03-07,687613,8,3.0,3574,17406,1.0,0,0,4,2068,1506,1990,0,3148 Oak St,Duvall,WA 98044,USA
2015-03-07,903323,2,3.0,5935,131209,2.5,0,3,3,5334,601,1933,0,129 Main St,Burien,WA 98132,USA
2015-03-07,1001097,5,1.5,7103,10825,1.5,0,0,4,6495,608,1939,0,3624 Elm St,North Bend,WA 98165,USA
2015-03-07,1260243,8,3.0,7894,35173,1.5,0,0,5,6157,1737,1968,0,1919 Elm St,Shoreline,WA 98165,USA
2015-03-08,730196,1,2.0,4674,56619,1.0,0,0,3,3026,1648,1960,0,2846 Elm St,Sammamish,WA 98022,USA
